frame tid label truncated occluded alpha l t r b w3d h3d l3d x3d y3d z3d ry rx rz truncr occupr orig_label moving model color
10 127 DontCare 0 1 -1.6084 638 193 662 214 1.535626 1.5 3.564522 2.09156 1.961234 53.0551 -1.568998 -0.004936439 0.02444387 0 0.6230159 Car 1 Hatchback Blue
10 128 DontCare 2 2 2.315284 0 155 19 217 2.082844 2.467471 6.5 -25.42168 1.157103 26.23535 1.545636 0.00427562 -0.02456805 0.9767443 0.3862479 Van 0 MCP2_Ambulance_A Blue
11 0 Car 0 1 -1.679932 720 208 845 312 1.542243 1.373864 3.558456 2.505198 1.768551 12.00351 -1.47418 -0.007079191 0.02377372 0 0.7062308 Car 1 Hybrid Silver
11 1 DontCare 2 1 -0.8069882 0 193 114 321 1.557512 1.423651 4.097414 -7.797188 1.498753 8.020961 -1.578241 -0.004571004 0.02438043 0.7768277 0.4915022 Car 1 Sedan4Door Black
11 2 Car 0 1 -1.147223 234 185 361 253 1.572317 1.57791 3.721744 -8.19791 1.539603 18.66975 -1.560977 -0.00499129 0.02429788 0 0.5361278 Car 1 Hatchback Blue
11 3 Car 0 1 -1.271969 308 195 475 296 1.631888 1.458973 3.823094 -3.783432 1.618023 12.5516 -1.564738 -0.004899854 0.02431649 0 0.6088812 Car 1 Hatchback Red
11 4 Car 0 1 -1.400909 465 190 534 242 1.611452 1.566089 3.422526 -3.921451 1.667874 23.74838 -1.564558 -0.004904229 0.0243156 0 0.7187848 Car 1 Hybrid White
11 5 Car 0 1 -1.684234 674 198 742 248 1.659019 1.460483 4.041921 2.694722 1.827546 23.44601 -1.569803 -0.004776594 0.02434099 0 0.5629412 Car 1 Hatchback Grey
11 7 DontCare 0 2 -1.410811 496 192 549 228 1.606996 1.470142 4.161203 -4.317019 1.69791 32.09524 -1.544515 -0.005390642 0.02421243 0 0.2583857 Car 1 SUV Black
11 8 DontCare 0 2 -1.3218 415 191 468 223 1.529386 1.404579 3.737475 -8.42428 1.607979 34.21721 -1.563199 -0.004937268 0.02430892 0 0.4180425 Car 1 Hatchback Silver
11 13 DontCare 0 1 -1.486035 542 192 569 212 1.607382 1.358123 3.755814 -4.835859 1.788218 53.75626 -1.575752 -0.004631668 0.02436898 0 0.6351852 Car 1 Sedan4Door White
11 16 Car 0 1 -1.573392 598 191 629 219 1.683922 1.579228 3.952212 -0.4641724 1.8483 43.99873 -1.583941 -0.004431928 0.02440609 0 0.7626728 Car 1 Hybrid Silver
11 126 Car 0 1 -1.642651 657 195 686 220 1.413444 1.441238 3.410615 2.936039 1.926738 43.08128 -1.574605 -0.004659637 0.02436364 0 0.582069 Car 1 Hatchback Blue
11 127 DontCare 0 1 -1.607978 638 193 662 214 1.535626 1.5 3.564522 2.093792 1.955365 53.42051 -1.568803 -0.00480093 0.02433621 0 0.6011905 Car 1 Hatchback Blue
11 128 DontCare 2 2 2.321304 0 155 13 217 2.082844 2.467471 6.5 -25.41387 1.154881 25.92934 1.545946 0.004145878 -0.0244563 0.9898566 0.3858561 Van 0 MCP2_Ambulance_A Blue
12 0 Car 0 1 -1.689778 720 208 847 311 1.542243 1.373864 3.558456 2.534194 1.765498 12.04213 -1.482361 -0.006584798 0.02364561 0 0.7055271 Car 1 Hybrid Silver
12 1 DontCare 2 1 -0.7948437 0 194 104 321 1.557512 1.423651 4.097414 -7.794181 1.497356 7.832479 -1.577791 -0.004301352 0.02416544 0.8192094 0.4788764 Car 1 Sedan4Door Black
12 2 Car 0 1 -1.144833 228 185 357 254 1.572317 1.57791 3.721744 -8.192261 1.534918 18.38459 -1.564026 -0.004633634 0.02410394 0 0.545669 Car 1 Hatchback Blue
12 3 Car 0 1 -1.270667 305 195 474 297 1.631888 1.458973 3.823094 -3.778829 1.614886 12.44086 -1.565554 -0.004596785 0.024111 0 0.6080172 Car 1 Hatchback Red
12 4 Car 0 1 -1.400112 464 190 534 242 1.611452 1.566089 3.422526 -3.917639 1.661694 23.66123 -1.564195 -0.004629545 0.02410473 0 0.7186813 Car 1 Hybrid White
12 5 Car 0 1 -1.683941 674 197 742 248 1.659019 1.460483 4.041921 2.704561 1.820828 23.49932 -1.569354 -0.004505105 0.02412829 0 0.5565167 Car 1 Hatchback Grey
12 7 DontCare 0 2 -1.407629 495 192 548 228 1.606996 1.470142 4.161203 -4.324529 1.689195 32.01027 -1.541915 -0.005165517 0.0239956 0 0.2536688 Car 1 SUV Black
12 8 DontCare 0 2 -1.319707 413 191 467 223 1.529386 1.404579 3.737475 -8.426403 1.598953 33.97346 -1.56283 -0.004662461 0.02409839 0 0.4178241 Car 1 Hatchback Silver
12 13 DontCare 0 1 -1.485661 542 192 569 211 1.607382 1.358123 3.755814 -4.828306 1.773856 53.66907 -1.575383 -0.004359527 0.02415502 0 0.6881092 Car 1 Sedan4Door White
12 16 Car 0 1 -1.573095 598 191 629 218 1.683922 1.579228 3.952212 -0.4714832 1.83707 44.28322 -1.583742 -0.004157439 0.02419061 0 0.7741935 Car 1 Hybrid Silver
12 126 Car 0 1 -1.646358 656 194 685 220 1.413444 1.441238 3.410615 2.935741 1.915773 43.48997 -1.578956 -0.004273174 0.02417044 0 0.5782493 Car 1 Hatchback Blue
12 127 DontCare 0 1 -1.607559 638 193 662 214 1.535626 1.5 3.564522 2.096342 1.941538 53.78611 -1.568604 -0.004523224 0.0241249 0 0.5793651 Car 1 Hatchback Blue
12 128 DontCare 2 1 2.327932 0 155 6 217 2.082844 2.467471 6.5 -25.40293 1.151704 25.59811 1.54636 0.003879161 -0.02423678 0.9981794 0.4650538 Van 0 MCP2_Ambulance_A Blue
13 0 Car 0 1 -1.699613 721 208 849 311 1.542243 1.373864 3.558456 2.562994 1.768328 12.08059 -1.490555 -0.006559945 0.02363098 0 0.7018356 Car 1 Hybrid Silver
13 1 DontCare 2 1 -0.7823677 0 194 94 322 1.557512 1.423651 4.097414 -7.791787 1.498321 7.643797 -1.577353 -0.004486327 0.02411068 0.8602423 0.4600233 Car 1 Sedan4Door Black
13 2 Car 0 1 -1.1423 222 185 353 255 1.572317 1.57791 3.721744 -8.186821 1.537365 18.09933 -1.567087 -0.004733652 0.02406335 0 0.5548528 Car 1 Hatchback Blue
13 3 Car 0 1 -1.269328 303 196 473 299 1.631888 1.458973 3.823094 -3.774381 1.616847 12.33004 -1.566383 -0.004750591 0.02406001 0 0.6117647 Car 1 Hatchback Red
13 4 Car 0 1 -1.399311 464 190 534 242 1.611452 1.566089 3.422526 -3.914147 1.665701 23.57387 -1.563847 -0.004811611 0.02404789 0 0.7247253 Car 1 Hybrid White
13 5 Car 0 1 -1.683644 674 197 742 248 1.659019 1.460483 4.041921 2.714027 1.825245 23.55234 -1.568916 -0.004689618 0.02407197 0 0.5605536 Car 1 Hatchback Grey
13 7 DontCare 0 2 -1.407131 495 192 548 228 1.606996 1.470142 4.161203 -4.307925 1.69483 31.88783 -1.541414 -0.005349913 0.02393391 0 0.2615304 Car 1 SUV Black
13 8 DontCare 0 2 -1.317589 412 191 466 223 1.529386 1.404579 3.737475 -8.428954 1.604126 33.7295 -1.562472 -0.004844667 0.02404125 0 0.427662 Car 1 Hatchback Silver
13 13 DontCare 0 1 -1.485283 542 192 569 212 1.607382 1.358123 3.755814 -4.821487 1.783214 53.58142 -1.575026 -0.004542439 0.02410017 0 0.6518519 Car 1 Sedan4Door White
13 16 Car 0 1 -1.572797 598 191 629 218 1.683922 1.579228 3.952212 -0.4794254 1.845931 44.5673 -1.583554 -0.004336698 0.02413803 0 0.7694146 Car 1 Hybrid Silver
13 126 Car 0 1 -1.650075 656 195 685 220 1.413444 1.441238 3.410615 2.934782 1.925056 43.89819 -1.583321 -0.004342338 0.02413702 0 0.6 Car 1 Hatchback Blue
13 127 DontCare 0 1 -1.607141 638 193 661 214 1.535626 1.5 3.564522 2.098095 1.952523 54.15115 -1.568416 -0.004701671 0.02406962 0 0.5962733 Car 1 Hatchback Blue
14 0 Car 0 1 -1.709441 721 209 851 311 1.542243 1.373864 3.558456 2.591772 1.774758 12.11892 -1.498753 -0.006856882 0.02341387 0 0.6993213 Car 1 Hybrid Silver
14 1 DontCare 2 1 -0.76965 0 195 84 322 1.557512 1.423651 4.097414 -7.788847 1.50313 7.455349 -1.576922 -0.005007273 0.02387781 0.8923383 0.450225 Car 1 Sedan4Door Black
14 2 Car 0 1 -1.139616 215 185 350 257 1.572317 1.57791 3.721744 -8.18152 1.547148 17.81401 -1.570156 -0.005168746 0.02384339 0 0.5505144 Car 1 Hatchback Blue
14 3 Car 0 1 -1.267951 300 196 472 300 1.631888 1.458973 3.823094 -3.770013 1.623536 12.21914 -1.567219 -0.005238761 0.0238281 0 0.6121422 Car 1 Hatchback Red
14 4 Car 0 1 -1.398516 463 190 534 243 1.611452 1.566089 3.422526 -3.910442 1.678254 23.48666 -1.563499 -0.005327382 0.02380845 0 0.7084773 Car 1 Hybrid White
14 5 Car 0 1 -1.683352 674 198 742 248 1.659019 1.460483 4.041921 2.723435 1.837092 23.60513 -1.568485 -0.005208574 0.02383472 0 0.5691176 Car 1 Hatchback Grey
14 7 DontCare 0 2 -1.406631 495 192 549 228 1.606996 1.470142 4.161203 -4.291483 1.711829 31.76519 -1.540919 -0.005863667 0.02368209 0 0.2618313 Car 1 SUV Black
14 8 DontCare 0 2 -1.315446 410 191 465 224 1.529386 1.404579 3.737475 -8.431718 1.621943 33.48537 -1.562121 -0.005360182 0.02380108 0 0.415427 Car 1 Hatchback Silver
14 13 DontCare 0 1 -1.484907 542 193 569 212 1.607382 1.358123 3.755814 -4.814934 1.811321 53.49344 -1.574675 -0.005060921 0.0238665 0 0.6900585 Car 1 Sedan4Door White
14 16 Car 0 1 -1.572503 598 191 629 218 1.683922 1.579228 3.952212 -0.4875584 1.869997 44.85106 -1.583373 -0.004853099 0.02390962 0 0.7694146 Car 1 Hybrid Silver
14 126 Car 0 1 -1.653808 655 195 684 220 1.413444 1.441238 3.410615 2.933678 1.948789 44.30603 -1.58769 -0.004749815 0.02393034 0 0.5889655 Car 1 Hatchback Blue
14 127 DontCare 0 1 -1.60673 638 193 661 214 1.535626 1.5 3.564522 2.099653 1.981513 54.51575 -1.568234 -0.005214557 0.02383341 0 0.5755694 Car 1 Hatchback Blue
15 0 Car 0 1 -1.719242 722 209 853 310 1.542243 1.373864 3.558456 2.620478 1.776194 12.15744 -1.506944 -0.006655547 0.02382457 0 0.7045575 Car 1 Hybrid Silver
15 1 DontCare 2 1 -0.7566385 0 195 73 322 1.557512 1.423651 4.097414 -7.785629 1.49926 7.266943 -1.576481 -0.004983813 0.02422942 0.9213914 0.4398662 Car 1 Sedan4Door Black
15 2 Car 0 1 -1.136782 208 185 346 258 1.572317 1.57791 3.721744 -8.17595 1.542369 17.52882 -1.573214 -0.00506296 0.024213 0 0.5566806 Car 0 Hatchback Blue
15 3 Car 0 1 -1.266541 297 196 471 301 1.631888 1.458973 3.823094 -3.765521 1.621365 12.10837 -1.568045 -0.005188085 0.0241865 0 0.6130268 Car 1 Hatchback Red
15 4 Car 0 1 -1.397715 463 190 533 243 1.611452 1.566089 3.422526 -3.906602 1.675779 23.39972 -1.56314 -0.005306663 0.02416077 0 0.7234501 Car 1 Hybrid White
15 5 Car 0 1 -1.683045 674 198 742 248 1.659019 1.460483 4.041921 2.732763 1.837814 23.65828 -1.568045 -0.005188085 0.0241865 0 0.5702941 Car 1 Hatchback Grey
15 7 DontCare 0 2 -1.40613 495 192 549 228 1.606996 1.470142 4.161203 -4.274868 1.709083 31.64289 -1.540414 -0.005854421 0.02403395 0 0.2695473 Car 1 SUV Black
15 8 DontCare 0 2 -1.313281 408 191 464 224 1.529386 1.404579 3.737475 -8.434149 1.616592 33.24155 -1.561761 -0.005340001 0.02415342 0 0.4123377 Car 1 Hatchback Silver
15 13 DontCare 0 1 -1.484528 542 193 569 212 1.607382 1.358123 3.755814 -4.808105 1.807636 53.40603 -1.574315 -0.005036302 0.02421856 0 0.6861598 Car 1 Sedan4Door White
15 16 Car 0 1 -1.572203 598 191 628 218 1.683922 1.579228 3.952212 -0.4955692 1.869666 45.13533 -1.583182 -0.004821311 0.02426227 0 0.7740741 Car 1 Hybrid Silver
15 126 DontCare 0 1 -1.657541 655 195 684 219 1.413444 1.441238 3.410615 2.932549 1.95049 44.71446 -1.592051 -0.004605918 0.02430407 0 0.6091954 Car 1 Hatchback Blue
15 127 DontCare 0 1 -1.606312 638 193 661 214 1.535626 1.5 3.564522 2.101246 1.982437 54.88105 -1.568044 -0.00518811 0.0241865 0 0.5755694 Car 1 Hatchback Blue
16 0 Car 0 1 -1.723502 722 208 854 310 1.542243 1.373864 3.558456 2.646263 1.777216 12.21946 -1.510234 -0.006496545 0.02440024 0 0.6862745 Car 1 Hybrid Silver
16 1 DontCare 2 2 -0.7435217 0 195 62 322 1.557512 1.423651 4.097414 -7.783548 1.493295 7.079132 -1.576279 -0.004871733 0.02477578 0.9472112 0.3790958 Car 1 Sedan4Door Black
16 2 Car 0 1 -1.130641 201 185 342 259 1.572317 1.57791 3.721744 -8.172172 1.534618 17.25243 -1.573013 -0.004952642 0.02475974 0 0.5669925 Car 0 Hatchback Blue
16 3 Car 0 1 -1.265083 295 196 470 302 1.631888 1.458973 3.823094 -3.759577 1.617726 12.03592 -1.567843 -0.005080618 0.02473379 0 0.6119137 Car 1 Hatchback Red
16 4 Car 0 1 -1.396911 462 190 533 243 1.611452 1.566089 3.422526 -3.902754 1.670652 23.3128 -1.562781 -0.005205771 0.02470776 0 0.7188413 Car 1 Hybrid White
16 5 Car 0 1 -1.682566 674 198 741 248 1.659019 1.460483 4.041921 2.737622 1.837258 23.75816 -1.567843 -0.005080618 0.02473379 0 0.5829851 Car 1 Hatchback Grey
16 7 DontCare 0 2 -1.405628 495 192 549 229 1.606996 1.470142 4.161203 -4.258243 1.702953 31.52064 -1.539909 -0.005769587 0.02458224 0 0.2697698 Car 1 SUV Black
16 8 DontCare 0 2 -1.311092 406 191 463 224 1.529386 1.404579 3.737475 -8.436515 1.606921 32.99775 -1.5614 -0.005239905 0.02470055 0 0.4082935 Car 1 Hatchback Silver
16 13 DontCare 0 1 -1.484147 542 193 569 212 1.607382 1.358123 3.755814 -4.80127 1.798666 53.31869 -1.573953 -0.00492937 0.02476438 0 0.6822612 Car 1 Sedan4Door White
16 16 Car 0 1 -1.572004 598 191 628 218 1.683922 1.579228 3.952212 -0.5072765 1.865572 45.4529 -1.583164 -0.004701011 0.02480873 0 0.762963 Car 1 Hybrid Silver
16 126 DontCare 0 1 -1.661283 654 195 683 219 1.413444 1.441238 3.410615 2.931334 1.949039 45.12296 -1.59641 -0.004371923 0.02486882 0 0.5977011 Car 1 Hatchback Blue
16 127 DontCare 0 1 -1.605518 637 193 660 213 1.535626 1.5 3.564522 2.079594 1.979306 55.3776 -1.567983 -0.00507716 0.02473451 0 0.6043478 Car 1 Hatchback Blue
17 0 Car 0 1 -1.727742 723 208 855 309 1.542243 1.373864 3.558456 2.671915 1.777433 12.28139 -1.513522 -0.006319614 0.02465739 0 0.6886439 Car 1 Hybrid Silver
17 1 DontCare 2 2 -0.7300568 0 195 50 321 1.557512 1.423651 4.097414 -7.781806 1.489856 6.891208 -1.576077 -0.004765535 0.02500421 0.967106 0.3269841 Car 1 Sedan4Door Black
17 2 Car 0 1 -1.124336 193 184 338 260 1.572317 1.57791 3.721744 -8.168422 1.529588 16.97602 -1.57281 -0.004847209 0.02498851 0 0.5669691 Car 0 Hatchback Blue
17 3 Car 0 1 -1.263611 293 196 470 303 1.631888 1.458973 3.823094 -3.75362 1.615339 11.96347 -1.567641 -0.004976341 0.02496312 0 0.6089551 Car 1 Hatchback Red
17 4 Car 0 1 -1.396106 462 190 533 243 1.611452 1.566089 3.422526 -3.898823 1.66687 23.22588 -1.562421 -0.005106596 0.02493681 0 0.7241563 Car 1 Hybrid White
17 5 Car 0 1 -1.682096 674 198 741 248 1.659019 1.460483 4.041921 2.742682 1.835899 23.85806 -1.567641 -0.004976341 0.02496312 0 0.5853731 Car 1 Hatchback Grey
17 7 DontCare 0 2 -1.405129 495 192 549 229 1.606996 1.470142 4.161203 -4.241503 1.698334 31.39838 -1.539403 -0.005679307 0.02481267 0 0.2757758 Car 1 SUV Black
17 8 DontCare 0 2 -1.308877 405 191 461 224 1.529386 1.404579 3.737475 -8.438838 1.600106 32.75394 -1.561036 -0.005141132 0.02492971 0 0.4123377 Car 1 Hatchback Silver
17 13 DontCare 0 1 -1.483768 542 192 569 212 1.607382 1.358123 3.755814 -4.794226 1.791453 53.23133 -1.57359 -0.004827723 0.02499229 0 0.6555556 Car 1 Sedan4Door White
17 16 Car 0 1 -1.571811 598 191 628 217 1.683922 1.579228 3.952212 -0.518755 1.861732 45.77048 -1.583145 -0.004588651 0.02503728 0 0.7871795 Car 1 Hybrid Silver
17 17 DontCare 0 1 -1.556293 566 191 580 201 1.690063 1.415433 4.525371 -6.639179 1.974338 99.98521 -1.622598 -0.003597345 0.02519877 0 0.6357143 Car 0 Sedan4Door White
17 126 DontCare 0 1 -1.66504 654 195 683 219 1.413444 1.441238 3.410615 2.930422 1.946736 45.53147 -1.600768 -0.004146633 0.02511425 0 0.6091954 Car 1 Hatchback Blue
17 127 DontCare 0 1 -1.604741 637 193 660 213 1.535626 1.5 3.564522 2.058279 1.9756 55.87416 -1.567919 -0.004969385 0.02496451 0 0.5826087 Car 1 Hatchback Blue
18 0 Car 0 1 -1.731961 724 208 855 309 1.542243 1.373864 3.558456 2.697339 1.779767 12.34318 -1.516814 -0.00633163 0.02479019 0 0.6889124 Car 1 Hybrid Silver
18 2 Car 0 1 -1.117867 186 184 334 261 1.572317 1.57791 3.721744 -8.16477 1.528829 16.69958 -1.572612 -0.004938995 0.0251047 0 0.5798526 Car 0 Hatchback Blue
18 3 Car 0 1 -1.262123 291 196 470 303 1.631888 1.458973 3.823094 -3.747721 1.615734 11.89098 -1.567441 -0.005068758 0.02507883 0 0.611027 Car 1 Hatchback Red
18 4 Car 0 1 -1.395298 461 190 533 243 1.611452 1.566089 3.422526 -3.894979 1.668104 23.13888 -1.562065 -0.005203541 0.02505121 0 0.7203878 Car 1 Hybrid White
18 5 Car 0 1 -1.681631 674 198 741 247 1.659019 1.460483 4.041921 2.747691 1.838925 23.95782 -1.567441 -0.005068758 0.02507883 0 0.5945781 Car 1 Hatchback Grey
18 7 DontCare 0 2 -1.404629 495 192 549 229 1.606996 1.470142 4.161203 -4.224876 1.700383 31.27601 -1.5389 -0.005782519 0.02492396 0 0.2767768 Car 1 SUV Black
18 8 DontCare 0 2 -1.309236 404 191 461 224 1.529386 1.404579 3.737475 -8.42623 1.601651 32.62553 -1.561984 -0.005205574 0.02505079 0 0.4167996 Car 1 Hatchback Silver
18 13 DontCare 0 1 -1.483994 542 192 569 212 1.607382 1.358123 3.755814 -4.800005 1.79509 53.17204 -1.574023 -0.004903548 0.02511165 0 0.6462963 Car 1 Sedan4Door White
18 16 Car 0 1 -1.571621 598 191 628 217 1.683922 1.579228 3.952212 -0.5303745 1.866951 46.08789 -1.583128 -0.004674661 0.02515525 0 0.7794872 Car 1 Hybrid Silver
18 17 DontCare 0 1 -1.556083 566 191 580 201 1.690063 1.415433 4.525371 -6.60915 1.981435 99.66654 -1.622298 -0.003685792 0.02531901 0 0.6285714 Car 0 Sedan4Door White
18 126 DontCare 0 1 -1.66881 654 195 682 219 1.413444 1.441238 3.410615 2.929401 1.953058 45.93977 -1.605131 -0.004119984 0.025252 0 0.6116071 Car 1 Hatchback Blue
18 127 DontCare 0 1 -1.603978 637 193 659 213 1.535626 1.5 3.564522 2.036816 1.982646 56.37048 -1.567861 -0.005058228 0.02508095 0 0.6113636 Car 1 Hatchback Blue
19 0 Car 0 1 -1.736205 724 208 856 308 1.542243 1.373864 3.558456 2.723246 1.7825 12.40508 -1.520106 -0.00642057 0.02464001 0 0.6867424 Car 1 Hybrid Silver
19 2 Car 0 1 -1.111222 178 184 329 263 1.572317 1.57791 3.721744 -8.161188 1.531799 16.42311 -1.572414 -0.00512327 0.02494199 0 0.5846257 Car 0 Hatchback Blue
19 3 Car 0 1 -1.26062 289 196 469 304 1.631888 1.458973 3.823094 -3.741838 1.618237 11.81847 -1.567244 -0.005252156 0.02491517 0 0.611677 Car 1 Hatchback Red
19 4 Car 0 1 -1.394641 461 190 533 243 1.611452 1.566089 3.422526 -3.895941 1.672455 23.06266 -1.56199 -0.005383029 0.02488723 0 0.7272013 Car 1 Hybrid White
19 5 Car 0 1 -1.681175 674 198 740 247 1.659019 1.460483 4.041921 2.752821 1.843407 24.05753 -1.567244 -0.005252156 0.02491517 0 0.6032777 Car 1 Hatchback Grey
19 7 DontCare 0 2 -1.40413 494 192 549 229 1.606996 1.470142 4.161203 -4.208229 1.706445 31.15357 -1.538398 -0.005968729 0.02475332 0 0.2781327 Car 1 SUV Black
19 8 DontCare 0 2 -1.309589 404 191 461 225 1.529386 1.404579 3.737475 -8.413677 1.608502 32.49706 -1.562932 -0.005359562 0.02489229 0 0.4029928 Car 1 Hatchback Silver
19 13 DontCare 0 1 -1.484221 541 193 569 212 1.607382 1.358123 3.755814 -4.80574 1.804933 53.11263 -1.574458 -0.005072262 0.02495241 0 0.6541353 Car 1 Sedan4Door White
19 16 Car 0 1 -1.571437 598 191 627 217 1.683922 1.579228 3.952212 -0.5419044 1.876634 46.40517 -1.583114 -0.00485603 0.02499538 0 0.7970822 Car 1 Hybrid Silver
19 17 DontCare 0 1 -1.555889 566 191 580 201 1.690063 1.415433 4.525371 -6.596577 1.999174 99.37895 -1.622169 -0.003876181 0.02516592 0 0.6285714 Car 0 Sedan4Door White
19 126 DontCare 0 1 -1.671886 653 195 681 218 1.413444 1.441238 3.410615 2.906059 1.962329 46.34803 -1.609267 -0.00420061 0.02511382 0 0.636646 Car 1 Hatchback Blue
19 127 DontCare 0 1 -1.60323 636 193 658 213 1.535626 1.5 3.564522 2.015512 1.994434 56.86666 -1.567803 -0.005238239 0.0249181 0 0.5818182 Car 1 Hatchback Blue
20 0 Car 0 1 -1.740375 725 208 857 307 1.542243 1.373864 3.558456 2.748239 1.785098 12.46667 -1.523398 -0.006473809 0.02464461 0 0.6882461 Car 1 Hybrid Silver
20 2 Car 0 1 -1.104403 169 184 325 264 1.572317 1.57791 3.721744 -8.157566 1.532725 16.14665 -1.572216 -0.005263253 0.02493115 0 0.5884615 Car 1 Hatchback Blue
20 3 Car 0 1 -1.259102 287 196 469 305 1.631888 1.458973 3.823094 -3.735947 1.619634 11.74597 -1.567047 -0.005392089 0.0249036 0 0.6083779 Car 1 Hatchback Red
20 4 Car 0 1 -1.393981 460 190 532 244 1.611452 1.566089 3.422526 -3.896909 1.675181 22.98647 -1.561915 -0.005519833 0.02487561 0 0.7204218 Car 1 Hybrid White
20 5 Car 0 1 -1.680718 674 198 740 247 1.659019 1.460483 4.041921 2.757882 1.847283 24.15726 -1.567047 -0.005392089 0.0249036 0 0.5995671 Car 1 Hatchback Grey
20 7 DontCare 0 2 -1.403632 494 192 549 229 1.606996 1.470142 4.161203 -4.191596 1.710461 31.03115 -1.537896 -0.006115788 0.02473587 0 0.2899263 Car 1 SUV Black
20 8 DontCare 0 2 -1.309939 403 191 460 225 1.529386 1.404579 3.737475 -8.401094 1.612609 32.36862 -1.56388 -0.005470929 0.02488641 0 0.4112487 Car 1 Hatchback Silver
20 13 DontCare 0 1 -1.484447 541 193 569 212 1.607382 1.358123 3.755814 -4.811502 1.811696 53.05326 -1.574892 -0.005196502 0.02494514 0 0.6522556 Car 1 Sedan4Door White
20 16 Car 0 1 -1.571254 598 191 627 217 1.683922 1.579228 3.952212 -0.5534897 1.8843 46.72251 -1.5831 -0.004991554 0.02498696 0 0.7771883 Car 1 Hybrid Silver
20 17 DontCare 0 1 -1.555681 566 191 580 202 1.690063 1.415433 4.525371 -6.584614 2.011299 99.06554 -1.622051 -0.004014546 0.02516237 0 0.5974026 Car 0 Sedan4Door White
20 126 DontCare 0 1 -1.674978 652 195 681 218 1.413444 1.441238 3.410615 2.882624 1.970139 46.75633 -1.613403 -0.004232024 0.02512672 0 0.6056972 Car 1 Hatchback Blue
20 127 DontCare 0 1 -1.602495 636 193 658 213 1.535626 1.5 3.564522 1.994114 2.00419 57.36289 -1.567745 -0.005374682 0.02490737 0 0.5727273 Car 1 Hatchback Blue
21 0 Car 0 1 -1.74248 725 208 856 307 1.542243 1.373864 3.558456 2.763494 1.786536 12.54064 -1.525584 -0.006454568 0.02476023 0 0.6860205 Car 1 Hybrid Silver
21 2 Car 0 1 -1.098747 161 184 321 266 1.572317 1.57791 3.721744 -8.155126 1.530996 15.87677 -1.573256 -0.005267086 0.02503968 0 0.5890244 Car 1 Hatchback Blue
21 3 Car 0 1 -1.256706 284 196 468 306 1.631888 1.458973 3.823094 -3.739828 1.619154 11.67941 -1.566597 -0.005433741 0.02500405 0 0.6062253 Car 1 Hatchback Red
21 4 Car 0 1 -1.393317 459 190 532 244 1.611452 1.566089 3.422526 -3.897838 1.675045 22.91032 -1.561838 -0.005552686 0.02497791 0 0.7161339 Car 1 Hybrid White
21 5 Car 0 1 -1.679842 674 198 739 247 1.659019 1.460483 4.041921 2.753953 1.848974 24.30269 -1.567005 -0.005423544 0.02500626 0 0.6028257 Car 1 Hatchback Grey
21 7 DontCare 0 2 -1.403132 494 192 549 230 1.606996 1.470142 4.161203 -4.174914 1.710731 30.90881 -1.537391 -0.006161717 0.02483471 0 0.2923445 Car 1 SUV Black
21 8 DontCare 0 2 -1.310283 402 191 460 225 1.529386 1.404579 3.737475 -8.388434 1.612352 32.24023 -1.564825 -0.005478041 0.02499438 0 0.4163286 Car 1 Hatchback Silver
21 13 DontCare 0 1 -1.484673 541 193 569 212 1.607382 1.358123 3.755814 -4.817188 1.812339 52.994 -1.575324 -0.005215277 0.02505052 0 0.6522556 Car 1 Sedan4Door White
21 16 Car 0 1 -1.57107 598 191 627 217 1.683922 1.579228 3.952212 -0.5650387 1.887053 47.03994 -1.583082 -0.00502075 0.02509023 0 0.7679045 Car 1 Hybrid Silver
21 17 DontCare 0 1 -1.555501 566 191 580 202 1.690063 1.415433 4.525371 -6.563171 2.012641 98.785 -1.621842 -0.004044523 0.02526593 0 0.6298701 Car 0 Sedan4Door White
21 126 DontCare 0 1 -1.678084 652 195 680 218 1.413444 1.441238 3.410615 2.859201 1.973434 47.16475 -1.617537 -0.004153279 0.02524829 0 0.613354 Car 1 Hatchback Blue
